location,date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,icu_patients_per_million,hosp_patients_per_million,weekly_icu_admissions_per_million,weekly_hosp_admissions_per_million,new_tests_smoothed_per_thousand,new_vaccinations_smoothed_per_million,hospital_beds_per_thousand
Kosovo,2020-04-29,14.91,0.321,0.0,14.998,,,0.0,0.0,
Kosovo,2020-04-30,13.547,0.321,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-01,10.982,0.24,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-02,8.818,0.24,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-03,7.375,0.16,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-04,7.054,0.08,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-05,6.012,0.321,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-06,5.291,0.321,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-07,4.89,0.321,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-08,4.409,0.401,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-09,3.928,0.481,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-10,3.768,0.481,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-11,2.645,0.481,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-12,3.206,0.16,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-13,5.05,0.24,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-14,5.371,0.24,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-15,6.734,0.16,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-16,7.455,0.08,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-17,8.657,0.08,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-18,8.096,0.08,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-19,7.455,0.08,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-20,5.611,0.0,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-21,6.092,0.0,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-22,4.73,0.0,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-23,5.611,0.0,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-24,4.329,0.0,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-25,4.249,0.08,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-26,4.008,0.08,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-27,4.649,0.08,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-28,3.607,0.08,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-29,3.848,0.08,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-30,3.126,0.08,0.0,14.998,,,0.0,0.0,
Kosovo,2020-05-31,3.046,0.08,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-01,3.607,0.0,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-02,5.772,0.0,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-03,6.092,0.0,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-04,7.535,0.0,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-05,7.615,0.0,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-06,7.535,0.0,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-07,9.94,0.0,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-08,12.104,0.08,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-09,12.265,0.08,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-10,11.704,0.08,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-11,12.505,0.08,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-12,14.349,0.08,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-13,18.117,0.08,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-14,19.479,0.16,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-15,20.201,0.16,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-16,28.217,0.16,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-17,39.039,0.24,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-18,42.886,0.24,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-19,47.295,0.24,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-20,49.219,0.24,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-21,50.983,0.24,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-22,54.75,0.24,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-23,48.177,0.321,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-24,41.043,0.321,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-25,42.486,0.481,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-26,41.363,0.641,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-27,39.76,0.802,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-28,41.444,1.042,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-29,40.722,1.042,0.0,14.998,,,0.0,0.0,
Kosovo,2020-06-30,46.734,0.962,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-01,48.899,1.042,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-02,50.341,1.122,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-03,50.662,1.042,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-04,54.831,1.122,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-05,61.404,1.443,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-06,66.614,2.084,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-07,72.466,2.405,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-08,80.803,2.485,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-09,88.899,2.565,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-10,99.641,3.126,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-11,106.936,3.126,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-12,108.94,2.806,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-13,114.07,2.164,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-14,113.429,2.325,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-15,108.298,2.405,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-16,101.725,2.565,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-17,93.388,2.405,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-18,88.579,2.645,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-19,81.765,2.725,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-20,75.833,2.966,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-21,74.31,2.886,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-22,84.089,3.046,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-23,88.017,3.206,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-24,96.835,3.206,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-25,104.21,3.126,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-26,112.387,3.367,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-27,123.128,3.687,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-28,128.82,3.848,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-29,125.052,3.687,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-30,131.224,4.329,0.0,14.998,,,0.0,0.0,
Kosovo,2020-07-31,132.267,5.05,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-01,131.224,5.371,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-02,133.229,5.772,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-03,131.144,5.691,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-04,130.022,6.172,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-05,131.946,7.054,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-06,126.976,7.054,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-07,123.369,6.092,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-08,120.643,6.413,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-09,116.074,6.333,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-10,109.821,6.814,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-11,105.493,6.814,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-12,104.451,6.493,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-13,104.21,5.852,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-14,101.084,6.253,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-15,97.476,5.932,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-16,93.709,5.852,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-17,90.262,5.531,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-18,87.857,4.97,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-19,84.41,4.81,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-20,81.604,5.211,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-21,83.208,5.371,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-22,85.132,5.371,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-23,82.727,5.291,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-24,80.322,5.611,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-25,79.921,5.772,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-26,79.52,5.371,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-27,78.158,4.81,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-28,74.711,4.088,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-29,70.382,4.088,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-30,71.023,3.928,0.0,14.998,,,0.0,0.0,
Kosovo,2020-08-31,72.707,3.607,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-01,73.588,3.607,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-02,69.981,3.768,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-03,64.931,4.008,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-04,64.931,4.168,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-05,65.091,3.848,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-06,62.927,3.768,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-07,60.121,3.447,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-08,56.113,2.806,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-09,53.227,2.806,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-10,52.506,2.645,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-11,46.975,2.806,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-12,43.207,2.645,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-13,41.524,2.645,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-14,39.119,2.565,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-15,37.035,2.645,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-16,37.035,2.405,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-17,34.95,2.084,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-18,35.512,2.004,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-19,34.95,2.004,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-20,34.149,1.443,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-21,36.073,1.202,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-22,35.672,1.122,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-23,34.55,0.962,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-24,36.153,0.721,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-25,35.271,0.481,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-26,33.908,0.401,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-27,32.786,0.641,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-28,30.301,0.802,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-29,29.339,0.802,0.0,14.998,,,0.0,0.0,
Kosovo,2020-09-30,28.057,0.721,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-01,26.453,0.882,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-02,26.133,0.802,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-03,26.694,0.882,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-04,27.415,0.641,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-05,26.854,0.641,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-06,25.251,0.802,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-07,25.491,1.042,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-08,24.69,0.882,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-09,27.656,1.122,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-10,29.82,1.202,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-11,29.259,1.363,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-12,31.423,1.202,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-13,36.554,1.122,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-14,39.039,0.962,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-15,42.566,0.962,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-16,44.57,0.882,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-17,50.021,0.561,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-18,57.075,0.481,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-19,61.083,0.641,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-20,63.648,0.641,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-21,67.175,0.561,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-22,73.749,0.561,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-23,78.959,0.561,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-24,80.402,0.721,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-25,84.33,0.802,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-26,74.871,0.561,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-27,64.45,0.481,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-28,109.26,1.283,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-29,96.515,1.283,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-30,139.241,1.523,0.0,14.998,,,0.0,0.0,
Kosovo,2020-10-31,125.934,1.363,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-01,111.024,1.202,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-02,179.241,2.004,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-03,244.974,3.367,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-04,233.992,3.287,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-05,286.978,3.768,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-06,289.063,4.329,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-07,289.063,4.329,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-08,289.063,4.329,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-09,369.785,6.413,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-10,351.829,5.451,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-11,366.819,5.05,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-12,375.316,5.211,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-13,394.154,5.291,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-14,394.154,5.291,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-15,495.639,7.215,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-16,401.85,5.211,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-17,354.074,4.81,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-18,408.343,6.653,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-19,411.55,7.134,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-20,402.892,6.974,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-21,459.887,8.497,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-22,415.077,7.375,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-23,411.63,7.455,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-24,460.448,8.497,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-25,403.854,7.054,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-26,401.289,7.134,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-27,393.994,7.215,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-28,388.223,6.814,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-29,381.729,7.295,0.0,14.998,,,0.0,0.0,
Kosovo,2020-11-30,373.232,7.215,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-01,366.178,6.974,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-02,309.744,6.253,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-03,247.619,5.05,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-04,186.376,4.088,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-05,313.111,7.856,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-06,300.446,8.096,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-07,298.842,8.337,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-08,301.728,8.898,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-09,346.699,9.78,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-10,391.75,10.822,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-11,439.045,11.864,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-12,303.091,7.936,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-13,302.61,7.375,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-14,287.379,6.653,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-15,266.297,6.653,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-16,245.054,6.172,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-17,200.003,5.13,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-18,219.883,5.291,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-19,205.534,4.97,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-20,186.376,4.649,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-21,181.165,4.73,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-22,157.598,3.367,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-23,155.594,3.928,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-24,155.594,3.928,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-25,144.131,4.649,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-26,138.118,4.569,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-27,137.477,4.249,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-28,130.824,4.409,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-29,139.561,5.05,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-30,117.838,4.088,0.0,14.998,,,0.0,0.0,
Kosovo,2020-12-31,136.595,4.649,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-01,109.581,3.046,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-02,87.937,2.485,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-03,107.817,2.806,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-04,93.308,2.164,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-05,114.07,2.405,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-06,114.07,2.405,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-07,144.211,2.485,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-08,141.245,2.565,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-09,141.245,2.565,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-10,145.173,2.645,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-11,161.686,3.126,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-12,154.552,2.565,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-13,178.52,2.645,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-14,151.986,2.325,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-15,149.982,2.485,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-16,149.982,2.485,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-17,166.335,2.645,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-18,149.822,2.164,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-19,148.86,1.924,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-20,148.459,2.565,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-21,175.474,3.287,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-22,174.913,3.848,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-23,174.913,3.848,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-24,117.517,2.966,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-25,204.252,4.489,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-26,182.849,4.409,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-27,206.496,4.73,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-28,157.117,3.687,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-29,186.696,3.206,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-30,186.696,3.206,0.0,14.998,,,0.0,0.0,
Kosovo,2021-01-31,232.549,4.088,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-01,145.814,2.565,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-02,145.814,2.565,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-03,168.179,2.405,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-04,193.67,2.806,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-05,163.69,2.565,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-06,163.69,2.565,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-07,117.838,1.683,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-08,186.776,2.245,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-09,186.776,2.245,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-10,160.564,1.844,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-11,135.072,1.443,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-12,169.702,1.683,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-13,169.702,1.683,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-14,169.702,1.683,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-15,166.015,1.523,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-16,185.975,1.764,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-17,142.607,1.283,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-18,166.415,1.683,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-19,131.866,1.443,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-20,131.866,1.443,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-21,214.432,2.565,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-22,149.181,2.164,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-23,150.062,2.164,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-24,216.516,2.725,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-25,227.739,2.725,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-26,240.565,2.725,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-27,240.565,2.725,0.0,14.998,,,0.0,0.0,
Kosovo,2021-02-28,157.998,1.603,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-01,157.998,1.603,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-02,284.173,3.287,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-03,263.251,3.046,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-04,228.22,2.645,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-05,239.924,2.806,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-06,332.59,3.848,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-07,332.59,3.848,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-08,423.574,5.05,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-09,276.557,3.126,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-10,309.023,4.329,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-11,309.023,4.329,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-12,370.827,4.89,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-13,278.161,3.848,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-14,278.161,3.848,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-15,324.815,4.81,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-16,369.144,5.451,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-17,291.147,3.928,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-18,291.147,3.928,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-19,338.683,5.13,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-20,338.683,5.13,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-21,338.683,5.13,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-22,201.045,2.966,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-23,156.716,2.325,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-24,467.502,7.054,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-25,467.502,7.054,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-26,310.786,4.73,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-27,310.786,4.73,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-28,310.786,4.73,0.0,14.998,,,0.0,0.0,
Kosovo,2021-03-29,652.034,8.016,0.0,14.998,,,0.0,66.0,
Kosovo,2021-03-30,712.316,9.138,0.0,14.998,,,0.0,66.0,
Kosovo,2021-03-31,401.529,4.409,0.0,14.998,,,0.0,66.0,
Kosovo,2021-04-01,553.676,6.493,0.0,14.998,,,0.0,66.0,
Kosovo,2021-04-02,553.676,6.493,0.0,14.998,,,0.0,66.0,
Kosovo,2021-04-03,553.676,6.493,0.0,14.998,,,0.0,66.0,
Kosovo,2021-04-04,553.676,6.493,0.0,14.998,,,0.0,200.0,
Kosovo,2021-04-05,212.428,3.206,0.0,14.998,,,0.0,257.0,
Kosovo,2021-04-06,412.752,6.092,0.0,14.998,,,0.0,313.0,
Kosovo,2021-04-07,467.663,7.215,0.0,14.998,,,0.0,370.0,
Kosovo,2021-04-08,385.337,6.092,0.0,14.998,,,0.0,426.0,
Kosovo,2021-04-09,385.337,6.092,0.0,14.998,,,0.0,483.0,
